Entity Type,Title,Description,Topic,Subject Area,Score
,Performing with Others under Pressure,"

High-pressure environments can be hard on professional relationships. You can so easily get caught up with a major project or looming deadline that your interpersonal skills slip. Under pressure, you may start to make instinctive emotional reactions as your awareness of others' feelings fades. But, to be as effective as possible, you need the support of others, and high-pressure situations are no exception. This course helps you develop skills you need to recognize your personal reaction to pressure and how it impacts your relationships with others. It shows how you can consciously control your interpersonal reactions when under pressure and how to avoid unnecessary tensions. And it details a step-by-step process you can use to stay in control when you're faced with a high-pressure interaction. This all enables you to recognize the importance of professional relationships, and it helps you to stay in control and make the right moves when you're performing with others under pressure.
Language: English",,Fundamental Skills,Score < threshold
,在压力环境下与其他人交往,"
高压环境可能会对职业关系产生负面影响。你可能很容易会因为面临一个重大项目或迫在眉睫的截止日期而使自己的人际交往能力受到影响。在压力下，你可能会开始做出本能的情绪反应，因为你对其他人的感受的意识会下降。但是，为了尽量提高工作效率，你需要为其他人提供支持，即使是在高压情况下也不例外。 本课程将帮助你形成必要的能力，以了解你对压力的个人反应以及它会怎样影响你与其他人的关系。本课程阐述了在压力环境下你可以怎样有意识地控制你的人际交往反应和如何避免不必要的紧张情绪。同时它还详细介绍了一个分步骤流程，你可以在面对高压交往情况时运用该流程来很好地控制自己。本课程的这些内容都将让你了解职业关系的重要性，而且它还将帮助你有效控制自己并使你在压力环境下与其他人交往时采取正确的行动。
语言：中国（北京话）",,Fundamental Skills,Score < threshold
,Developing Your Reputation of Professionalism with Business Etiquette,"Your reputation often precedes you in any work environment. It can define your creditability, impact your career opportunities, and shape your relationships with your colleagues. Because your reputation is so important, you must proactively build a positive one if you want to succeed in your career. Developing a professional reputation takes more than simply having the right skills and talents for the job. It's about being self-aware, polite, and essentially treating those you interact with in a respectful way.  This course introduces you to the basics of how to act professionally and practice proper business etiquette. It also explains how to present yourself in the work environment, including looking the part of a professional and ensuring your workspace reflects positively on you. And it looks at how to ensure your personal activities don't impact your work reputation, which is especially important in the time of far-reaching social media.",business,Business Etiquette and Professionalism,0.64774185
,"Professionalism, Business Etiquette, and Personal Accountability","Taking responsibility for meeting your objectives, including deadlines and work targets, is an important component of good business etiquette and demonstrates your attitude of professionalism. While it can be difficult at times, being accountable for delivering on your objectives shows you are reliable, organized, and dedicated to your work.  This course introduces the importance of personal accountability and outlines strategies for developing a personal accountability framework. This helps empower you to be your own boss, set your own standards, and carry yourself with professionalism and confidence. It provides you with techniques to set appropriate goals based on your abilities and available resources. And it shows you how to develop an action plan to achieve your goals and use techniques to better manage your energy levels.",business,Business Etiquette and Professionalism,0.59035784
,Communicating with Professionalism and Etiquette,"Organizations rely on proper communications to build strong relationships among employees and develop their customer base. Those who excel in professional environments understand the difference proper communication etiquette makes in demonstrating professionalism and competence. Following the accepted norms and behaviors of communicating in the workplace can help you to ensure that your messages are conveyed as you intended. Observing norms enables you to build and nurture your relationships with colleagues, subordinates, and superiors. This course strengthens your ability to communicate in a professional manner. It walks you through the etiquette of speaking to others in person, as well as on the phone. It then explores the often neglected common rules of written communication, particularly with regard to e-mail. And it considers appropriate ways of communicating using online chat, the best way to conduct yourself during conference calls, and how to set up and use voicemail effectively.",communications,Business Etiquette and Professionalism,0.889879
,Using Business Etiquette to Build Professional Relationships,"Business etiquette is a fundamental element for building positive professional relationships. Whether it's interacting with colleagues, connecting with clients, or speaking to superiors, understanding the unspoken rules of business etiquette will help establish rapport and build trust. When you show that you recognize the nuances of business etiquette, you demonstrate competence and establish creditability, both of which are essential for your reputation. This course demonstrates how to put business etiquette to work for you. You'll learn how to make a positive first impression by practicing the appropriate code of behavior. The course also explores how to develop professional relationships by leveraging etiquette rules. Finally, it considers how to diffuse conflict when it occurs so you can maintain a positive relationship with others.",business,Business Etiquette and Professionalism,0.59247524
,Developing Character for Perseverance and Resilience,"

Some people seem to rise effortlessly through the ranks of the organization. You might equate this success with natural ability, talent, and business acumen. However, there's often another story behind this success: the challenges and the setbacks that had to be overcome, and the approach that led to achievement. Because setbacks are an inevitable part of daily life, you must develop an attitude of perseverance and resilience in order to reach your goals. From changes in the economic climate to the loss of working resources, setbacks are challenges you encounter and must somehow overcome. This course gives you the tools you need for developing an attitude that allows you to bounce back from setbacks and forge ahead. By showing you how to internalize setbacks and see the opportunity in challenges, this course helps you reach your goals using perseverance and resilience in the face of challenging circumstances.
Language: English",soft skills,Fundamental Skills,0.99610484
,Développer sa persévérance et sa résistance,"
Certaines personnes semblent n'avoir aucune difficulté à gravir les échelons d'une entreprise. Cette réussite peut être due à une capacité naturelle, au talent ou au sens des affaires. Néanmoins, une autre raison se cache souvent derrière cette réussite : les défis et les revers à surmonter, ainsi que l'approche ayant conduit à ce succès. Les revers faisant partie intégrante du quotidien, vous devez développer une attitude de persévérance et de résistance pour atteindre vos objectifs. Des bouleversements du climat économique à la perte de ressources, les revers constituent les défis que vous rencontrez et devez d'une manière ou d'une autre surmonter. Ce cours vous donne les outils dont vous avez besoin pour développer une attitude vous permettant de surmonter les revers et d'aller de l'avant. Il vous montrera comment intérioriser les revers et considérer les défis comme des opportunités, afin de vous aider à atteindre vos objectifs à l'aide de la persévérance et de la résistance lorsque vous êtes face à des défis.
 
Langue: Français",,Fundamental Skills,Score < threshold
,培养毅力和适应力,"
有些人似乎毫不费力地就从组织的底层晋升至高层职位。你可能会把这种成功视为天生的能力、才能和商业头脑。但是，成功的背后往往隐藏着鲜为人知的故事：数不清的挑战和挫折，还有布满荆棘的成功之路。挫折是日常生活中不可避免的一部分，因此你必须培养起毅力和适应力的态度，才能实现目标。从经济形势的变化到工作资源的缺失，挫折包括你遇到并且必须克服的各种挑战。 本课程将为你提供一些工具，帮助你培养从挫折中振作起来并且继续前进的态度。说明如何把挫折内化并且把挑战视为机会，本课程将帮助你学习在面对逆境时利用自己的毅力和适应力来实现目标。
语言：中国（北京话）",,Fundamental Skills,Score < threshold
,Achieving Goals through Perseverance and Resilience,"

Obstacles and setbacks can get in the way of your goals. Few things are as frustrating as watching your best-laid plans fall to pieces and go off track. To succeed, you must adapt, keep your focus, and get things back on track; and this requires resilience and perseverance. This course provides you with tools and techniques that you can use to manage obstacles and setbacks presented along your route to success. By showing you how to stay focused on your goal and proactively anticipate and plan for possible difficulties, this course helps you achieve your end goals using perseverance and resilience.
Language: English",soft skills,Fundamental Skills,0.9770026
,Atteindre ses objectifs grâce à sa persévérance et à sa résistance,"
Des obstacles et des revers nous éloignent parfois de nos objectifs. Il est extrêmement frustrant d'assister à l'effondrement et l'anéantissement de plans échafaudés avec soin. Pour réussir, vous devez vous adapter, maintenir le cap et ramener votre projet sur la bonne voie. Pour cela, vous devrez faire preuve de persévérance et de résistance. L'objectif de ce cours est de vous procurer les outils et techniques qui vous aideront à gérer les obstacles et revers que vous rencontrerez sur la route de la réussite. En vous montrant comment rester axé sur votre objectif et comment anticiper et planifier de façon proactive d'éventuelles difficultés, ce cours vous aide à atteindre votre objectif final en ayant recours à la persévérance et à la résistance.
Langue: Français",,Fundamental Skills,Score < threshold
,Atingir objetivos com perseverança e resiliência,"
Obstáculos e contratempos podem atrapalhar seus objetivos. Poucas coisas são mais frustrantes que assistir a seus melhores planos ficarem em pedaços e perderem o rumo. Para ter sucesso, você deve se adaptar, manter o foco e colocar as coisas nos trilhos; isso exige resiliência e perseverança. Este curso oferece ferramentas e técnicas que você pode usar para gerenciar os obstáculos e contratempos que aparecem no seu caminho para o sucesso. Ao mostrar a você como manter o foco em seu objetivo e antecipar e prever possíveis dificuldades de forma proativa, este curso ajuda a alcançar seus objetivos finais usando perseverança e resiliência.",,Fundamental Skills,Score < threshold
,利用毅力和适应力实现目标,"
障碍和挫折可能影响你实现目标。最让人感觉挫败的莫过于眼看着自己精心布置的计划土崩瓦解、支离破碎。为了获得成功，你必须具备足够的适应力和毅力，以适应情况的变化和集中精力按照计划实施工作。 本课程为你提供了在成功之路上处理障碍和挫折的工具和方法。同时，本课程将教会你如何专注于目标、积极地评估潜在困难并且制定相应的处理计划，帮助你利用毅力和适应力实现最终目标。
语言：中国（北京话）",,Fundamental Skills,Score < threshold
,Bouncing Back with Perseverance and Resilience,"

No matter what your current project, success is never guaranteed. Sometimes, you may fail. To achieve your goals when this happens, you need the ability to bounce back, regain your focus, and take action – fast. Delivering on your goal is often about being able to rise to a challenge and overcome an obstacle. This course shows you how to weather the storm of a setback and stay on track toward your goal. It explores the personal qualities that you need to nurture in order to maximize your ability to bounce back. It demonstrates how to keep setbacks in perspective and turn negative events into positive lessons. It also details ways to embrace lessons learned so that you won't repeat the same mistakes again. In addition, it explains how to go forward from a setback with renewed confidence.
Language: English",soft skills,Fundamental Skills,0.9794408
,Rebondir grâce à sa persévérance et à sa résistance,"
La réussite d'un projet, quel qu'il soit, n'est jamais garantie. Un échec est toujours possible. Pour atteindre quand même vos objectifs, vous devez pouvoir rebondir, vous reconcentrer et agir vite. Tout cela passe par votre capacité à relever les défis et à surmonter les obstacles. Ce cours vous montre comment surmonter la période difficile après un échec au cours de laquelle vous devez à la fois prendre du recul et rester concentré pour atteindre vos objectifs. Il explore les qualités dont vous devez faire preuve pour optimiser vos chances de rebondir. Il indique comment prendre du recul et considérer les éléments négatifs comme des opportunités d'apprentissage. Il montre également comment appliquer les leçons apprises afin de ne pas reproduire les mêmes erreurs. Il explique en outre comment se relever en retrouvant confiance en soi après un échec.
Langue: Français",,Fundamental Skills,Score < threshold
,利用毅力和适应力振作起来,"
无论什么项目都不可能保证一定成功。胜败乃兵家常事。为了在出现失败情况时仍然能够坚持实现目标，你必须拥有迅速振作起来、集中精力、采取行动的能力。实现目标难免需要迎接挑战和克服障碍。 本课程你将学习到如何经受挫折的考验并继续实现目标。课程探讨了提高振作能力所需要的个人素质。说明了如何正确地看待挫折并且把消极的事件转变成积极的经验和教训。它还详细地说明了吸取经验和教训的方法，以便今后不再犯相同的错误。另外，它还解释了如何带着恢复的信心从挫折中站起来并且继续前进。
语言：中国（北京话）",,Fundamental Skills,Score < threshold
,Developing Character for Decisiveness,"What does it mean to be decisive? Decision makers come in all shapes and forms and work at all levels of an organization. It's not only CEOs and managers who must be effective decision makers – all employees should have the character traits necessary to make timely and appropriate decisions to enhance organizational success.   This course examines steps in the decision-making process, followed by an introduction to the character traits that will help employees build confidence and make better decisions. The course also examines what to do after a decision has been made: putting your work into action. And it shows how 'taking action' isn't always the end goal; sometimes the best decision is to take no action at all.",decision making,Decisiveness,0.6566204
,Overcoming the Barriers to Decisiveness,"Knowing how to make a decision doesn't always lead to having a strong decisive nature. Indecisiveness is often due to personal barriers that individuals use to protect themselves from failure. Fortunately, recognizing barriers as they arise can go a long way toward overcoming indecisiveness in the workplace.   This course introduces the concept of procrastination in decision making and the drivers that may cause you to stall when faced with several choices. A main driver in the decision-making process is fear: fear of making a 'wrong' choice. This course examines fear and addresses ways to overcome it. Recognizing that there's no right or wrong decision is a first step; all you can do is make the best possible choice based on currently available information. This course also addresses how you can achieve an adequate level of information to make your decision; neither too much nor too little information will do – there must be a balance.",decision making,Decisiveness,0.79958045
,Writing under Pressure: Preparing for Success,"Certain professions are inextricably tied to writing under pressure, such as the newspaper journalist or the magazine columnist. Indeed, there's a broad spectrum of professions where writing under pressure is an essential skill with direct consequences – financial or otherwise. Professionals are often required to complete multiple writing tasks in a limited time frame. This course provides professionals with effective ways to prepare for writing successfully under pressure, including how to reduce stress and prepare a suitable writing environment, as well as how to reduce distractions.",writing,Writing Under Pressure,0.99353397
,Writing under Pressure: The Writing Process,"When a writing project is time sensitive, it becomes all the more valuable to have a reliable, systematic writing process. Otherwise you may end up overwhelmed and frustrated, or so rushed that you produce less than your best work. Even when you're under pressure to complete your writing assignment, you can still achieve great results with a communication that's clear and concise, and achieves its purpose.  This course provides you with a step-by-step process for producing a quality document under a tight schedule. It explores how to streamline your writing process by determining why and for whom you're writing, and what the reader needs to know. It then moves through the steps of generating ideas, gathering information, and organizing those ideas into an outline. This course also offers strategies for overcoming writer's block, getting the words to flow, and ultimately revising the written piece into a polished final product.",writing,Writing Under Pressure,0.9879665
,Solving Problems: Framing the Problem,"
Clearly articulating a problem requires asking the right people the right questions. Having all that information will make finding the root cause easier than if you tried to solve the problem in isolation. Framing the problem accurately requires finding out who affects and is impacted by the problem. It also requires identifying the reason(s) the problem exists. In this course, you'll learn how to identify stakeholders and effectively elicit their input. You'll find out how the causes of problems can lie at different levels of the organization, and you'll learn techniques to uncover the root cause.",problem solving,Fundamental Skills,0.9948384
,Solving Problems: Generating and Evaluating Alternatives,"
Before generating alternative potential solutions to a problem, it's helpful to have a sense of the 'ideal state' – what the situation would look like if people had a magic wand. This provides some direction to those coming up with new ideas. After all, it's helpful to know if you're heading north or south before leaving your driveway, right? Once ideas and alternatives are on the table, evaluating which ones are the best to implement can be a daunting task. In this course, you'll first learn how to elicit descriptions of ideal states. Next, you'll find out how to use basic techniques for generating and evaluating alternative solutions to a problem. Finally, you'll learn to recognize and avoid common pitfalls that can occur while generating and evaluating alternatives.",problem solving,Fundamental Skills,0.9865965
,Making and Carrying Out Tough Decisions,"
You've defined the problem, generated ideas for how to resolve it, and narrowed down your options. The time has come to make a final decision. What do you do? In this course, you'll learn how to make a smart decision by paying attention to key criteria, such as costs, time constraints, and alignment with organizational goals. In addition, you'll find out about different decision-making styles and ways to plan and manage the implementation of a solution. You'll also learn about the importance of evaluating how the implementation went and, last but not least, of celebrating your efforts and accomplishments.",problem solving,Fundamental Skills,0.59498054
,Thinking Critically: Coming to Terms with Assumptions,"
Assumptions are necessary to help us make sense out of our world. Often we are not even aware we are making assumptions. Where critical thinkers differ is that they are able to spot the assumptions that are being made by themselves and others, and they take steps to find out if these assumptions are justified by evidence. They also check to see what others are thinking before starting down a path of thinking that snowballs into some inaccurate conclusion. Assumptions can get in the way of thinking rationally, critically, and unemotionally. We cannot eliminate all assumptions, but we can do a good job coming to terms with them as a natural, sometimes helpful, but often problematic part of our thinking process. This course defines what assumptions are, describes how different kinds of assumptions may be appropriately challenged, and covers the importance of seeking out the perspectives of others as a check on your own assumptions.",critical thinking,Fundamental Skills,0.7662454
,Thinking Critically: Getting Your Arms around Arguments,"
The word 'argument' can mean a spat between people, or a lawyer's statement in court. In the field of critical thinking, an argument – like an assumption – is an expected part of the process of reaching a logical, well-thought-out conclusion and outcome. You and others regularly make arguments – because you want to make a point, or move an issue forward. An argument typically has a rationale and a conclusive statement, both deserving of exploration and questioning. When you say or hear words such as 'this is because' or 'so, therefore' – you're usually making or facing an argument. In this course, you'll learn to identify arguments, recognize persuasion techniques, explore arguments for accuracy and logic, and marshal arguments of your own.",critical thinking,Fundamental Skills,0.6503802
,Thinking Critically: Drawing Conclusions with Confidence,"
Drawing conclusions is an appropriate expression because concluding – when thinking critically – often involves mapping out data and making it visual. When drawing conclusions, you analyze and weigh the data, information, and sources you have to support taking action. Even if you've verified assumptions and evaluated a variety of arguments related to an issue – you still have to reach the point of conclusion. A good conclusion is based on sorting through and out the data, getting critiques from others, and drawing it out/depicting it in a way that others can understand. In this course, you will analyze the process of drawing a conclusion into its logical components. You'll also learn about the use of questions and diagramming tools to assist in this process.",,Fundamental Skills,Score < threshold
,The Keys to Sustainable Change,"Change is one of the few things that are almost assured in your working life, regardless of the nature of your business or your position. Times change, and organizations as well as work processes must change with them. Even though this is the case, change is challenging – and if it's not done right, it might not have the impact you envision. In this course, you will learn methods to use in gathering success factors from the sponsors and owners of the change initiative, build skills in developing initial statements of scope to support change initiatives, learn how to identify key stakeholders and stakeholder groups who must change and those who must be considered for inclusion to achieve desired change, and learn how to assess the Three Keys to Sustainable Change – discomfort, vision, and skills.",change management,Leading Organizational Change,0.9315859
,Planning for Change,"Failing to plan is planning to fail. Change project managers need to understand the role of the guiding coalition, and the appropriate level of involvement it has based on the rigor of the change project at hand. They also must understand how to assign levels of influence, assess, and interpret stakeholder input. Additionally, you will need to facilitate the creation of a code for change - outlining the behaviors that will support the change and, in some instances, how members of the organization will be held accountable. The correct application of a guiding coalition, stakeholder influence, and a code for change will help make your change effort succeed.",change management,Leading Organizational Change,0.637452
,Implementing and Sustaining Change,"Change is hard. As a change leader, you'll bump up against resistance, doubt, discouragement, and apathy that can quickly erode any initial success. Understanding why change is so difficult for people gives you an edge for answering resistance, overcoming skills and information gaps, and moving the organization into a new way of thinking and behaving. |n In this course, you will learn how to tie the three keys to sustainable change – discomfort, vision, and skill – to the deployment of change in a manner that succeeds and lasts indefinitely in the future. Discover how to communicate, motivate, and monitor change in order to weave it permanently into the fabric of the organization. |",change management,Leading Organizational Change,0.9574855
,TestPrep Certified Associate in Project Management (CAPM) PMBOK Guide 5th Ed.,"To test your knowledge on the skills and competencies being measured by the vendor certification exam. TestPrep can be taken in either Study or Certification mode. Study mode is designed to maximize learning by not only testing your knowledge of the material, but also by providing additional information on the topics presented. Certification mode is designed to test your knowledge of the material within a structured testing environment, providing valuable feedback at the end of the test.",project management,Influence and Persuasion,0.56820697
,TestPrep Project Management Professional PMBOK 5th Ed (valid until 12Jan2016),"To test your knowledge on the skills and competencies being measured by the vendor certification exam. TestPrep can be taken in either Study or Certification mode. Study mode is designed to maximize learning by not only testing your knowledge of the material, but also by providing additional information on the topics presented. Certification mode is designed to test your knowledge of the material within a structured testing environment, providing valuable feedback at the end of the test.  <br/><br/>* Note: This version of the PMP TestPrep is aligned to the Role Delineation Study for the PMP exam that will be effective until January 12, 2016.",project management,Project Management Professional (PMP) Exam - PMBOK® Guide - Fifth Edition-aligned,0.69491464
,TestPrep Project Management Professional PMBOK 5th Ed (Jan 2016 update),"
To test your knowledge on the skills and competencies being measured by the vendor certification exam. TestPrep can be taken in either Study or Certification mode. Study mode is designed to maximize learning by not only testing your knowledge of the material, but also by providing additional information on the topics presented. Certification mode is designed to test your knowledge of the material within a structured testing environment, providing valuable feedback at the end of the test.

* Note: This version of the PMP TestPrep is aligned to the Role Delineation Study for the PMP exam, effective January 12, 2016.",project management,Functional Expertise,0.71005327
,PRINCE2® Practitioner Exam Information,"This course provides an overview of the PRINCE2® Practitioner certification exam including the expected learning levels for individuals preparing for the exam, and the question formats to expect on the exam. This course also provides an overview of navigating PRINCE2® Practitioner exam preparation material found in the PRINCE2® manual. PRINCE2® is a registered trademark of AXELOS Limited.",,PRINCE2®: Practitioner,Score < threshold
,TestPrep PRINCE2®: Practitioner,"To test your knowledge on the skills and competencies being measured by the vendor certification exam. TestPrep can be taken in either Study or Certification mode. Study mode is designed to maximize learning by not only testing your knowledge of the material, but also by providing additional information on the topics presented. Certification mode is designed to test your knowledge of the material within a structured testing environment, providing valuable feedback at the end of the test.",,Project Scope Management (PMBOK® Guide - Fifth Edition-aligned),Score < threshold
,Grundlagen des Projektmanagements,"Mit der Entwicklung von Unternehmensstrategien ist es für die Geschäftsführung von Unternehmen zunehmend wichtiger geworden, genauestens über die im Unternehmen hergestellten Produkte informiert zu sein. Mehr Mitarbeiter denn je werden innerbetrieblich zum Projektleiter befördert, weil sie ein umfassendes Verständnis davon haben, was produziert wird und wie man am besten die Qualitäts- und Quantitätsanforderungen der Unternehmensführung erfüllen kann. Projektmanagement ist als Prozess betrachtet die Supervision und Steuerung der zur Lieferung eines Projektes notwendigen Arbeit. Etablierte Prozesse in Verbindung mit der Erfahrung und den Fähigkeiten zuverlässiger Mitarbeiter haben es Arbeitgebern ermöglicht, Fähigkeiten im Projektmanagement zu entwickeln. Dieser Kurs vermittelt die Grundlagen des Projektmanagements für nicht professionelle Projektleiter und versetzt sie in die Lage, im Verantwortungsbereich des Unternehmens Projekte zu betreuen.

Sprache: Deutsch",,Fundamental Skills,Score < threshold
,Project Management Fundamentals,"

The evolution of business strategies has increased the importance of management having a thorough understanding of the products they produce. More and more employees are getting promoted from within to become project managers as they fully understand what they are producing and how best to meet the quality and quantity requirements set out by executive management. Project management, as a process, is the supervision and control of the work required to complete the project deliverable. Using established processes, coupled with the experience and skills of experienced workers, employers are able to develop project management skills from within. This course will enable individuals who are not professional project managers to learn the fundamentals of project management so they will be able to manage projects related to their area of responsibility within the organization.
Language: English",project management,Fundamental Skills,0.59424955
,Основы управления проектами,"В процессе развития бизнес-стратегий возросло понимание того, что управление должно осуществляться на основе четкого представления о желаемых результатах. Все чаще менеджерами проектов назначают сотрудников более низких уровней, так как именно они четко осознают, какой результат должен быть получен по завершении проекта и как достичь качественных и количественных показателей, установленных менеджерами высшего звена. Управление проектами представляет собой процесс наблюдения и контроля над выполнением работ. Выполнение четко определенных процессов управления проектами в сочетании с применением опыта и навыков отдельных работников позволило многим предпринимателям изменить способ мышления, поскольку они получили возможность черпать ресурсы для развития своих управленческих и лидерских качеств внутри компании. Данный курс создан для тех, кто, не являясь профессиональным менеджером проектов, хочет в полной мере овладеть навыками управления проектами, относящимися к их компетенции в пределах конкретной организации.

 

Язык: Русский",,Fundamental Skills,Score < threshold
,Übergang in die Projektleiterrolle,"Viele Menschen finden sich unverhofft und ohne entsprechende Ausbildung und Erfahrung in einer Projektleiterrolle wieder. In einem solchen Fall ist die Bereitschaft wichtig, sich mit den erheblichen Veränderungen Ihrer Rolle auseinander zu setzen. Ihr Verantwortlichkeitsbereich erweitert sich vom reinen Selbstmanagement zur Führung anderer, von kurzfristigen zu langfristigen Zielen, und von greifbaren zu weniger greifbaren Themen. Mit der Zeit und mit zunehmender Erfahrung werden sich Ihre Projektleiterkompetenzen entwickeln und ausgefeilter werden. Ziel dieses Kurses ist es aber, Sie auf den Übergang in die Projektleiterrolle vorzubereiten. Es werden die Veränderungen beleuchtet, denen sich ein neuer Projektleiter gegenüber sieht, ebenso wie die Entwicklung eines erfolgreichen Projektteams.

Sprache: Deutsch",,Fundamental Skills,Score < threshold
,Transitioning into a Project Management Role,"

Many people find themselves thrust into a project management role with no formal training or experience. When this occurs, it is important to be prepared to deal with the significant changes in your role. Your responsibilities broaden from managing yourself to managing others, from short-term to long-term goals, and from tangible to intangible issues. Time and experience will develop and refine your project management skills, but this course will prime you for the process of transitioning into a project management role. It will discuss the changes a new project manager may face, including the development of a successful project team.
Language: English",project management,Fundamental Skills,0.71164125
,Переход к роли менеджера проектов,"В современной деловой жизни нередки ситуации, когда человеку, не получившему специальной подготовки и без соответствующего опыта, приходится браться за управление проектом. Когда так происходит, важно быть морально готовым к тому, что вам предстоит играть принципиально иную роль. Круг ваших обязанностей расширится: если раньше вы отвечали только за свою работу, то теперь вы управляете командой. Если раньше вы намечали себе преимущественно краткосрочные цели, то теперь вам придется научиться долгосрочному планированию. Раньше вы имели дело с осязаемыми, материальными ресурсами, теперь будете работать с неосязаемым человеческим фактором. С течением времени к вам придет опыт, вы отточите свои управленческие навыки. Но с этим курсом процесс вашего становления как менеджера проектов пройдет гораздо быстрее и эффективнее. В нем мы подробно расскажем о ваших новых обязанностях, ролях и трудностях, с которыми вам предстоит столкнуться, а также о том, как их преодолеть.

 

Язык: Русский",,Fundamental Skills,Score < threshold
,Project Management Overview (PMBOK® Guide Fifth Edition),"

Every project is different. Some are small and straight forward. Others are large and complex. Most are somewhere in the middle. Even though every project is unique, they all have certain attributes in common. Every project has a similar life cycle, starting with an idea, progressing through development, and culminating in the delivery of a finished product or service. A product has a life cycle of its own which is tied into – yet distinct from – the life cycle of the project. All projects have similar overall phases, such as the start up phase, the planning and design phase, the production phase, and the closing phase. That is all straightforward, but how do a project's phases relate to the stages of its life cycle? Do the natural phases of a project affect the way it is managed? And what types of project management processes should be applied to the specific phases? These are all fundamental questions project managers ask. This course answers these questions and more. It is designed to give project managers and project team members a solid understanding about the nature of projects, how they are structured, and how the structures affect the way they are managed. Specifically, it introduces the concepts of project life cycle, product life cycle, project phases, and project management Process Groups. It provides an in depth look at how the project management phases interact with each other and with the elements of the project life cycle. The course illustrates these concepts through many examples of small and large projects. Learners will also be introduced to the fundamental source of information for project management professionals: the Project Management Institute (PMI®) and A Guide to the Project Management Body of Knowledge (PMBOK® Guide) – Fifth Edition published by PMI®. The course will identify key project management concepts and terms, explore the PMBOK® Guide, and the project management Knowledge Areas. This course provides a foundational knowledge base reflecting the most up-to-date project management information so learners can effectively put principles to work at their own organizations. This course will assist in preparing the learner for the PMI® certification exam. This course is aligned with the PMBOK® Guide - Fifth Edition, published by PMI® Inc., 2013. Copyright and all rights reserved. Material from this publication has been reproduced with the permission of PMI®.

Language: English",project management,,0.64973444
,Vue d'ensemble du management de projet (Guide PMBOK® – Cinquième édition),"Les projets sont tous différents les uns des autres. Certains sont petits et simples. D'autres sont gros et complexes. La plupart se situent entre les deux. Bien que chaque projet ait son identité propre, tous les projets ont des attributs en commun. Tous les projets ont un cycle de vie similaire, qui commence par une idée, se poursuit par le développement de cette idée et se termine par la livraison d'un produit fini ou d'un service. Le produit a son propre cycle de vie, qui se combine au cycle de vie du projet, tout en s'en différenciant. Les projets ont tous des phases similaires : la phase de démarrage, la phase de planification et de conception, la phase de production et la phase de clôture. Tout cela va de soi, mais il importe cependant d'identifier le rapport qui existe entre les phases d'un projet et les phases du cycle de vie de ce projet. Les phases naturelles d'un projet affectent-elles la manière dont le projet est géré ? Quels types de processus de management de projet doivent être appliqués aux phases spécifiques ? Ce sont les questions fondamentales que se posent les chefs de projet. Ce cours répond à ces questions et à bien d'autres encore. Il s'adresse aux chefs de projet et aux membres des équipes de projet et leur apporte une connaissance solide de la nature des projets, des structures des projets et de la manière dont ces structures affectent le mode de management de ces projets. Plus spécifiquement, il introduit les concepts de cycle de vie du projet, de cycle de vie du produit, de phases de projet et de groupes de processus de management de projet. Il s'intéresse de près à la manière dont les phases de management de projet interagissent les unes avec les autres et avec les éléments du cycle de vie du projet. Il illustre ces concepts au moyen de nombreux exemples de projets, petits et grands. Les participants découvriront également la source fondamentale des informations pour les professionnels du management de projet : le Project Management Institute (PMI®) et le Guide du Corpus des connaissances en management de projet (Guide PMBOK®) – Cinquième édition, publié par PMI®. Ce cours identifie les principaux concepts et la terminologie liés au management de projet, explorera le Guide PMBOK®et les domaines de connaissance en management de projet. Il constitue une base de connaissances fondamentales qui reflète les informations les plus actuelles concernant le management de projet, afin de permettre aux participants de mettre en œuvre efficacement ces principes au sein de leur propre organisation. Ce cours aide les participants à se préparer pour l'examen de certification PMI®. Il s'appuie sur le Guide PMBOK® – Cinquième édition, publié par PMI®, Inc. en 2013. Copyright et tous droits réservés. Les documents contenus dans cette publication ont été reproduits avec l'autorisation de PMI®.

Langue: Français",management,Fundamental Skills,0.9149713
,The Role of Ethics in Project Management,"Do the right thing but make sure you do it on time, under budget, and within scope, all the while maintaining your professional integrity in a constantly evolving global business environment. How do project managers do it, given that most ethical dilemmas are not black and white and usually require diligent deliberation? Keeping with their vision of establishing project management as a professional industry, the project management community and the Project Management Institute (PMI®) have established standards of ethics to help members to navigate the sometimes murky waters of ethical issues.  In this course, learners will be given an overview of the role of ethics in project management. Specifically, learners will be introduced to the Project Management Institute (PMI®) Code of Ethics and Professional Conduct. These are standards that are supported by values identified by practitioners around the world as essential to ensure the integrity of the project management profession. In addition, the course covers the consequences of unethical choices and behavior, including their far-reaching impact on the project management community, the global business community, and society. It provides a foundational knowledge base reflecting the most up-to-date project management information so learners can effectively put principles to work at their own organizations. This course will assist in preparing the learner for the PMI® certification exam.   This course is aligned with A Guide to the Project Management Body of Knowledge (PMBOK® Guide) – Fifth Edition, published by PMI®, Inc., 2013. Copyright and all rights reserved. Material from this publication has been reproduced with the permission of PMI®.",project management,,keyword match
