Entity Type,Title,Description,Topic,Subject Area,Score
Item,MTG Module 05: Property Types,,Cannot be determined,,Score < threshold
Item,MTG Module 06: Unconventional Mortgage Types,,mortgage,,0.99141335
Item,HR Essentials Workshop ISL Sep 2013,,"Business, Finance, and Accountancy",,0.31258067
Item,MTG Module 07: Mortgage Prepayment Penalties,,mortgage,,0.9927759
Item,MTG Module 08: Mortgage Structure and Types,,mortgage,,0.98761964
Item,MTG Module 09: Specialized Products,,"Business, Finance, and Accountancy",,0.36039025
Item,Managerial Accounting,,managerial accounting,,keyword match
Item,MTG Module 10: The Mortgage Application,,mortgage,,0.95421106
Item,MTG Module 11: Disbursement and Documentation,,Cannot be determined,,Score < threshold
Item,MTG Module 12: Mortgage Modifications and Renewals,,mortgage,,0.9836235
Item,MTG Module 13: Practice Scenarios,,Cannot be determined,,Score < threshold
Item,Life License Qualification Program,,Cannot be determined,,Score < threshold
Item,Life License Qualification Program,,Cannot be determined,,Score < threshold
Item,Socially Responsible Investing,,financial markets,,0.7988935
Item,Insights ISLAND November 2007,,Cannot be determined,,Score < threshold
Item,Lending Specialist Learning and Development Plan,,lending,,0.96684766
Item,SEI Lunch & Learn,"In this one hour session, you will learn about personal investments and initial steps to plan for your retirement.",Soft Skills,,0.8575391
Item,HR Essentials Workshop MNLD Apr 2012,,public relations,,0.5790747
Item,Canadian Securities Course,,derivatives,,0.9960407
Item,HR Essentials Workshop ISL May 2012,,Cannot be determined,,Score < threshold
Item,HR Essentials Workshop MNLD Jun 2012,,"Business, Finance, and Accountancy",,0.27550042
Item,MS Excel Level 2,,microsoft office,,0.9974203
Item,Help Leadership System Workshop MNLD May 2012,,leadership,,0.98357546
Item,Help Leadership System Workshop ISL Jun 2012,,leadership,,0.9827604
Item,NEI Mnld Apr 2012,,"Business, Finance, and Accountancy",,0.43197736
Item,MS Exel Level 1,,Information Technology,,0.9877571
Item,Supervisory Skills MLD Summer 2013,,soft skills,,0.8355017
Item,MS Certified Database Administrator -  70-228,,database,,0.93989766
Item,CSR Cert MNLD Apr 2012,,public relations,,0.74232966
Item,Microsoft MCSD Certification 070-305,,Information Technology,,0.8747188
Item,Security Officers Wkshp MNLD Apr 2012,,security,,0.9958146
Item,Security Officers Wkshp ISL Apr 2012,,security,,0.99532384
Item,CALMS for FSRs Isl May 2012,,Cannot be determined,,Score < threshold
Item,Security ISL May 2012,,security,,0.9929149
Item,Security MNLD May 2012,,security,,0.99438465
Item,CALMS for FSRs Mnld May 2012,,Information Technology,,0.20480144
Item,Dot Net Training Course 070-306,,Cannot be determined,,Score < threshold
Item,FSR Cert - Estates MAINLAND July 2007,,"Business, Finance, and Accountancy",,0.68943053
Item,Talisma MNLD Jun 2012,,Cannot be determined,,Score < threshold
Item,MCSD.NET Training 070-229,,Humanities (Social sciences),,0.61255044
Item,Talent Acquisition Workshop MNLD Apr/May 2012,,"Business, Finance, and Accountancy",,0.27082968
Item,Talent Acqusition Workshop,,human resource management,,0.65572876
Item,Onboarding Webinar,,Cannot be determined,,Score < threshold
Item,Talent Acquisition Workshop ISL May/Jun 2012,,"Business, Finance, and Accountancy",,0.2612665
Item,Talent Acquisition Workshop,,human resource management,,0.60924596
Item,Onboarding Webinar,,Cannot be determined,,Score < threshold
Item,Talent Acquisition Workshop MNLD Jun/Jul 2012,,"Business, Finance, and Accountancy",,0.27082968
Item,Managing & Maintaining a MS Windows Server 2003,,windows server,,keyword match
Item,Insights MAINLAND December 2007,,Cannot be determined,,Score < threshold
Item,Talent Acquisition Workshop,,human resource management,,0.60924596
Item,Onboarding Webinar,,Cannot be determined,,Score < threshold
Item,Talisma ISL Jun 2012,,Cannot be determined,,Score < threshold
Item,NEI Isl May 2012,,Cannot be determined,,Score < threshold
Item,Embedding ERM in the Internal Audit Plan,,auditing,,0.9975
Item,Auditing the Treasury and Asset/Liability Function,,auditing,,0.99153334
Item,Creating Sustainable Improvements in Buisness Proc,,Cannot be determined,,Score < threshold
Item,Basics of Pension Plans,,Soft Skills,,0.35087895
Item,Retirement Planning,,personal finance,,0.98419815
Item,Estate Planning,,personal finance,,0.98679763
Item,Supervisory Skills MLD Fall 2013,,Safety and Security,,0.27211377
Item,1. HR Essentials: Leading for Engagement,,leadership,,0.51549006
Item,2. HR Essentials: Getting to Know Your Team,"This 20 minute course would be helpful to any Coast people manager or individual in the Career Development Program for a Coast management position.

Topics:


	Steps to get a good start to with your team.
	How to establish credibility, integrity and authority with your team.
	New manager pitfalls and antidotes.
	What you need to know from your Manager to succeed.",,HR Essentials Series,Score < threshold
Item,3. HR Essentials: Performance Management,,performance management,,0.72328305
Item,4. HR Essentials: Administrative Governance,,Information Technology,,0.80512756
Item,5. HR Essentials: Learning and Development,,information technology,,0.8031542
Item,6. HR Essentials: Total Rewards,,Cannot be determined,,Score < threshold
Item,7. HR Essentials: Performance Management - PIP,"This 15 minute course would be helpful for any Coast people manager or individual in the Career Development Program for a Coast management position.

Topics


	Performance Improvement Plan (PIP) process.
	Impacts of performance issues and the law.
	Importance of good documentation.",performance management,HR Essentials Series,0.67379516
Item,Management Computing,,management,,0.60089517
Item,8. HR Essentials: Legal Considerations,"This 25 minute course would be helpful for any Coast people manager or individual in the Career Development Program for a Coast management position.

Topics


	The basics of the Employment Standards Act, the Human Rights Code.
	Bona fide occupational requirement and accommodation to undue hardship.
	The basics of the Privacy Act for Employee Information.",legal,HR Essentials Series,0.9885499
Item,9. HR Essentials: Exit Procedures,"This 25 minute course would be helpful for any Coast people manager or individual in the Career Development Program for a Coast management position.

Topics:


	Voluntary Resignation: the exit procedure and the manager’s & HR’s role.
	Involuntary Separation: the exit procedure and the manager’s role & HR’s role.
	Exit interviews, forms to be completed and where to find them.",,HR Essentials Series,Score < threshold
Item,Insights In-tact team MAINLAND December 2007,,leadership,,0.6118391
Item,Security Officers Wkshp MNLD May 2012,,security,,0.995544
Item,Security Officers Wkshp ISL May 2012,,security,,0.99483573
Item,NEI Mnld May 2012,,Soft Skills,,0.25729933
Item,CSR Cert MNLD May 2012,,public relations,,0.55748415
Item,Security ISLAND September 2007,,security,,0.9872635
Item,Marketing,,"Business, Finance, and Accountancy",,0.58051944
Item,Business Administration,,business,,0.95798147
Item,Financial Accounting,,financial accounting,,keyword match
Item,mycoast Content Technical Training Workshop MNLD Jun 2012,,public relations,,0.61200136
Item,Management Practices,,management,,0.99543625
Item,Supervisory Skills ISL Fall 2013,,Cannot be determined,,Score < threshold
Item,Applied Comm. Concepts,,"Art, Design & Media",,0.25790378
Item,Organizational Behaviour,,Cannot be determined,,Score < threshold
Item,PC Hardware and Applications,,Information Technology,,0.7759592
Item,Theory and Application,,Cannot be determined,,Score < threshold
Item,Accounting for Financial Instruments - Level 1,,financial markets,,0.5970917
Item,Sell Help Workshop MNLD Apr 2012,,public relations,,0.5217034
Item,Sell Help Workshop MNLD Apr 2012 Day 1,,public relations,,0.57432866
Item,Sell Help Workshop ISL Apr 2012,,Cannot be determined,,Score < threshold
Item,"Analysis, Financing & Completion of Acquisitions",,mergers and acquisitions,,0.85293984
Item,Sell Help Workshop ISL Apr 2012 Day 1,,"Business, Finance, and Accountancy",,0.23271929
Item,Meetings made Easy ISLAND October 2007,,Cannot be determined,,Score < threshold
Item,Health & Wellness Webinar for Employees May 2013,,"Medicine, Health, and Fitness",,0.96730787
Item,Health & Wellness Webinar for Employees May 2013,,"Medicine, Health, and Fitness",,0.96730787
Item,Taxation Pro Seminars,,Cannot be determined,,Score < threshold
Item,Pre-Retirement Planning,,Soft Skills,,0.95453054
Item,Meetings Made Easy MAINLAND November 2007,,Cannot be determined,,Score < threshold
Program,Core Banking Program,Core Banking Program,banking,,0.99514365
Item,Assert in Leadership in Life,"Whether you are negotiating an important issue, expressing your thoughts and feelings in a conflict or standing firm under pressure, the ability to assert yourself as an emotionally intelligent communicator is crucial for leaders and managers who want to reach productive interpersonal and business outcomes.

Through the use of lecture, video, self-reflection exercises, real-life vignettes and group discussion at this workshop, participants will gain an empowered perspective and increased confidence for creating win-win solutions.",leadership,,0.8565398
Item,SAM 101,"This in-class course will prepare new staff with the knowledge and skills they need for their role, including the basics of using our banking system, SAM. Topics include: The Help Process; Products & Services; SAM Navigation, CRM, Risk Management; Core Banking Policies and Procedures; SAM Posting Transactions.

Note: Registration is done through People Solutions only. Please email HR Help for support.",banking,Core Banking,0.82878196
Item,Security,"This course is Mandatory for all new Branch and Contact Centre staff within 6 months of hire date. The course is also open to all staff as a refresher. 

In this course you will learn:


	 The cost of fraud and how your actions can prevent loss.
	 How you can protect yourself, our members and Coast Capital Savings.
	Your role and responsibilities for reporting suspected indicators of Money Laundering and Terrorist Financing.",security,Security & Risk Management,0.9965785
Item,Personal Membership Opening Workshop,"This course is open to all branch staff who open personal memberships

Helping our members achieve financial well-being is one of the most critical components of sales staff responsibilities. This one-day workshop will integrate the technical and conversational aspects of opening personal memberships that will in turn enhance the member experience. During the workshop, you’ll practice key end-to-end membership opening processes while integrating:

•  The Help Process.                

•  The mandatory requirements for membership and key processes, including technical procedures and necessary documentation and forms.

•  The skills to have conversations that will enhance the member’s experience during the membership opening process.",financial management,Core Banking,0.9849095
Item,Internal Conflict and Limiting Beliefs MLD May 2013,,soft skills,,0.9680971
Item,Internal Conflict and Limiting Beliefs MLD Jun 2013,,soft skills,,0.9748283
Item,Internal Conflict and Limiting Beliefs MLD Oct 2013,,soft skills,,0.9759882
Item,Internal Conflict and Limiting Beliefs ISL Sep 2013,,soft skills,,0.9632875
Item,Assert in Leadership and Life Mld Jun 2013,,leadership,,0.9919636
Item,Assert in Leadership and Life Mld Nov 2013,,leadership,,0.99377006
Item,Assert in Leadership and Life ISL Oct 2013,,leadership,,0.9936079
Item,Meetings Made Easy MAINLAND December 2007,,Cannot be determined,,Score < threshold
Item,Coaching Roundtables MLD Sep 2013,,soft skills,,0.915319
Item,Retirement Planning,,personal finance,,0.98419815
Item,Coaching Roundtables MLD Nov 2013,,soft skills,,0.9384153
Item,Code Moment #3 2017 - Fraudulent and Dishonest Activity,"This quarter’s Code Moment takes 5-7 minutes to explore the importance of being aware of fraudulent and dishonest activity and taking steps to report it immediately.

All employees, officers and members of the Board are required to complete this Code Moment within 31 days of assignment.",,Code Moments,Score < threshold
Item,Coaching Roundtables ISL Jun 2013,,soft skills,,0.92221016
Item,Coaching Roundtables ISL Sep 2013,,soft skills,,0.90057814
Item,Coaching Roundtables ISL Nov 2013,,soft skills,,0.9300813
Item,HMM Feedback Essentials Webinar Sep 2013,,feedback,,0.997701
Item,HMM Decision Making Webinar Jun 2013,,decision making,,0.996518
Item,HMM Virtual Teams Webinar Jun 2013,,Information Technology,,0.22169296
Item,HMM Managing Upward Webinar Aug 2013,,Cannot be determined,,Score < threshold
Item,Work Sm@rt Outlook ISLAND October 2007,,Information Technology,,0.78987616
Item,Security MAINLAND July 2007,,security,,0.9927142
Item,Income Tax Planning,,personal finance,,keyword match
Item,Work Sm@rt Outlook MAINLAND November 2007,,Information Technology,,0.8548428
Item,Security MAINLAND October 2007,,security,,0.9909547
Item,Sell Help Workshop MNLD Jun 2013,,"Business, Finance, and Accountancy",,0.25258482
Item,Sell Help Workshop MNLD Jul 2013,,public relations,,0.68345755
Item,Sell Help Workshop MNLD Aug 2013,,"Business, Finance, and Accountancy",,0.31340864
Item,Security MAINLAND November 2007,,security,,0.9911602
Item,Sell Help Workshop MNLD Sep 2013,,public relations,,0.700105
Item,Sell Help Workshop MNLD Oct 2013,,public relations,,0.5568627
Item,Sell Help Workshop MNLD Nov 2013,,public relations,,0.56596404
Item,Security ISLAND December 2007,,security,,0.9862168
Item,AM-CDP Collaboration Centre,,collaboration,,0.97883946
Item,Security MAINLAND December 2007,,security,,0.98936766
Item,Hear No Evil ISLAND December 2007,,Cannot be determined,,Score < threshold
Item,Writing For Results MAINLAND November 2007,,writing,,0.98335683
Item,Writing For Results ISLAND November 2007,,writing,,0.9850582
Item,Sell Help Workshop ISL Jun 2013,,Cannot be determined,,Score < threshold
Item,Sell Help Workshop ISL Jul 2013,,Information Technology,,0.29774842
Item,Sell Help Workshop ISL Oct 2013,,Cannot be determined,,Score < threshold
Item,Sell Help Workshop ISL Nov 2013,,Cannot be determined,,Score < threshold
Item,Security ISLAND July 2007,,security,,0.99119216
Item,CALMS MNLD May 2013,,Soft Skills,,0.34424812
Item,Branch Compliance Officer's Course - CSI,,regulatory,,0.99387544
Item,Presenting CRI New Lender MAINLAND November 2007,,"Business, Finance, and Accountancy",,0.98948
Item,Staff Foreign Currency Benefit Agreement 2013,,"Business, Finance, and Accountancy",,0.82842946
Item,Employee Privacy Checklist 2013 v2,,privacy,,0.9242435
Item,Presenting CRI Advanced MAINLAND November 2007,,Cannot be determined,,Score < threshold
Item,Estates Assessment,,"Business, Finance, and Accountancy",,0.9286375
Item,Non-Registered Term Deposits Assessment,,"Business, Finance, and Accountancy",,0.2742975
Item,Personal Membership Products Assessment,,"Business, Finance, and Accountancy",,0.23174092
Item,Personal Membership Services Assessment,,"Business, Finance, and Accountancy",,0.81952643
Item,Presenting Mtg Ins MAINLAND November 2007,,Cannot be determined,,Score < threshold
Item,"Personal Profiles, Memberships & Accts Assessment",,"Business, Finance, and Accountancy",,0.8848446
Item,Business Writing,,business writing,,keyword match
Item,Power of Attorney CCS & Legal Assessment,,legal,,0.9946061
Program,Core Banking Online Program,"Audience:  Member Service Representatives (MSR)

Description: This cohort based program allows members of the MSR team to work through the Core Banking online modules in a structured program, online and outside of business hours over a 10-week timeframe.

Participants will be introduced to the policies and procedures of the Core Banking activities and the technical aspects to complete the activities in the banking system. ",banking,,0.9840099
Item,Risk Management Assessment,,trade life cycle,,keyword match
Item,Core Banking Development Final Assessment,,banking,,0.97459364
Item,CGMP MAINLAND July 3-5 2007,,Safety and Security,,0.21134825
Item,Presenting CRI New Lender ISLAND November 2007,,"Business, Finance, and Accountancy",,0.9695574
Item,CALMS ISL May 2013,,Cannot be determined,,Score < threshold
Item,CALMS MNLD May 2013,,Soft Skills,,0.34424812
Item,Presenting CRI Advanced ISLAND November 2007,,Cannot be determined,,Score < threshold
Item,"Contact Centre Spotting Opportunities Workshop May 8, 2013 Session 1",,Cannot be determined,,Score < threshold
Item,"Contact Centre Spotting Opportunities Workshop May 8, 2013 Session 2",,Cannot be determined,,Score < threshold
Item,Agile Development with Scrum - BCIT,,agile,,0.98158276
Item,"Contact Centre Spotting Opportunities Workshop May 9, 2013",,Cannot be determined,,Score < threshold
Item,"Contact Centre Spotting Opportunities Workshop May 10, 2013 Session 1",,Cannot be determined,,Score < threshold
Item,"Contact Centre Spotting Opportunities Workshop May 10, 2013 Session 2",,Cannot be determined,,Score < threshold
Item,Presenting Mtg Ins ISLAND November 2007,,Cannot be determined,,Score < threshold
Item,"Contact Centre Spotting Opportunities Workshop May 14, 2013 Session 1",,Cannot be determined,,Score < threshold
Item,"Contact Centre Spotting Opportunities Workshop May 14, 2013 Session 2",,Cannot be determined,,Score < threshold
Item,"Contact Centre Spotting Opportunities Workshop May 15, 2013",,Cannot be determined,,Score < threshold
Item,"Contact Centre Spotting Opportunities Workshop May 16, 2013 Session 1",,Cannot be determined,,Score < threshold
Item,"Contact Centre Spotting Opportunities Workshop May 16, 2013 Session 2",,Cannot be determined,,Score < threshold
Item,LFMFM Mutual Funds Overview,,mutual funds,,0.92528075
Item,Buisness Strategy - BMBA 400,,"Business, Finance, and Accountancy",,0.7418853
Item,Fraud Awareness 2013-2015,,fraud,,0.9935255
Item,Global Payments Workshop,"This 2 hour workshop is open to Business Banking Officers, Small Business Banking Managers, Business Banking Managers and Payment Cash Management staff. Global Payments will provide a product overview of the merchant services offered by them, as well as a demonstration of the Partner Referral Portal.",payments,,0.8286099
Item,Winning Presentations ISLAND october 2007,,Cannot be determined,,Score < threshold
Item,Winning Presentations Day 1,,"Business, Finance, and Accountancy",,0.2425939
Item,Winning Presentations Day 2,,Cannot be determined,,Score < threshold
Item,The Code Assessment 2013,,"Business, Finance, and Accountancy",,0.6981111
Item,The Code 2013,,Cannot be determined,,Score < threshold
Item,"Consumer Credit Basics MNLD June 11, 2013",,credit,,0.8944793
Item,"Consumer Credit Basics ISLD June 18, 2013",,credit,,0.8781996
Item,"Building Business Customer Relationships Workshop MNLD July 26, 2013",,business,,0.8450175
Item,Winning Presentations MAINLAND December 2007,,Cannot be determined,,Score < threshold
Item,Elder Planning Counselor,,Soft Skills,,0.9837165
Item,"Building Business Customer Relationships Workshop ISLD July 30, 2013",,business,,0.8570414
Item,Business Membership Products Assessment,,business,,0.9806881
Item,"Business Profiles, Memberships & Accounts Assessment",,business,,0.98506504
Item,mycoast Content Technical Training Workshop MNLD Jul 2013,,public relations,,0.86495626
Item,NEI Youth Team Isl July 2013,,leadership,,0.65245324
Item,Winning Presentations Day 1,,"Business, Finance, and Accountancy",,0.2425939
Item,NEI Youth Team Mnld July 2013,,leadership,,0.602515
Item,NEI Mnld Aug 2013,,"Business, Finance, and Accountancy",,0.25497517
Item,NEI Isl Aug 2013,,"Business, Finance, and Accountancy",,0.6162706
Item,Winning Presentations Day 2,,Cannot be determined,,Score < threshold
Item,Code Moment #2 2012 - Safe Disclosure & Transparency,"The Code Moments are designed to bring The Code to life throughout the year. Each ""moment"" deals with situations that you, as a Coast Capital employee, might find yourself in those iffy moments where you might need to put The Code into action.",workplace safety,Code Moments,0.8917539
Item,In Branch Serv Pro Development - Train the Trainer ISL Sep 2013,,Cannot be determined,,Score < threshold
Item,Orientation to Credit at Coast for Mobile Banking Specialists,"Note: Registration for this workshop is by invitation only. 

This three day workshop will introduce participants to the technical aspects related to mortgage credit at Coast Capital Savings; i.e. SAM,  CALMS, Tools and Calculators, Lending Products and Services.  Information regarding Retail Credit Policy, process and procedures is also included.",credit,,0.6352174
Item,In Branch Serv Pro Development - Train the Trainer MNLD Sep 2013,,Cannot be determined,,Score < threshold
Item,Hear No Evil MAINLAND November 2007,,Cannot be determined,,Score < threshold
Item,Work Sm@rt Outlook MAINLAND October 2007,,Information Technology,,0.81838506
Item,mycoast CMS Workshop ISLAND October 2007,,Cannot be determined,,Score < threshold
Item,CALMS MNLD Jun 2013,,Cannot be determined,,Score < threshold
Item,mycoast CMS Workshop MAINLAND November 2007,,Cannot be determined,,Score < threshold
Item,mycoast CMS Workshop MAINLAND November 2007,,Cannot be determined,,Score < threshold
Item,mycoast CMS Workshop MAINLAND November 2007,,Cannot be determined,,Score < threshold
Item,mycoast CMS Workshop MAINLAND November 2007,,Cannot be determined,,Score < threshold
Item,LLQP Exam,,Cannot be determined,,Score < threshold
Item,Elder Planning Counselor,,Soft Skills,,0.9837165
Item,NEI Mnld Oct 2013,,Soft Skills,,0.4562284
Item,ITIL Foundation Certification Training,"By Invitation Only

This 3 day workshop provided by Global Knowledge is an introduction to the lifecycle of managing IT services to deliver to business expectations. ITIL covers five core disciplines:


	Service Strategy
	Service Design
	Service Transition
	Service Operation
	Continual Service Improvement


These disciplines represent a service lifecycle framework that further enhances alignment to the business while demonstrating business value and ROI and enabling IT to solve specific operational needs. This training involved 3 days of classroom study and then writing a certification exam.",information technology infrastructure library (itil),,0.93692195
Item,Security MNLD Aug 2013,,security,,0.9931728
Item,Security MNLD Oct 2013,,security,,0.9947219
Item,Emergency Response Team Certification,,workplace safety,,0.9911197
Item,Security MNLD Dec 2013,,security,,0.9964102
Item,NEI Mnld Dec 2013,,Soft Skills,,0.24207555
Item,NEI Isl Nov 2013,,Cannot be determined,,Score < threshold
Item,Security ISL Dec 2013,,security,,0.9956577
Item,SALC Lender ISLAND Oct 3 2007,,"Business, Finance, and Accountancy",,0.95679593
Item,Security ISL Aug 2013,,security,,0.9917489
Item,LFMFM and Insurance Workshop for All Retail Branch Sales Staff MLD May 15 (AM) 2012,,insurance,,0.7116236
Item,IFIC via IFSE,,Cannot be determined,,Score < threshold
Item,Genworth Purchase Plus Improvements Program,Enter descirption here of what you want people to do on this external website.,Soft Skills,,0.28108618
Item,IFIC via IFSE,,Cannot be determined,,Score < threshold
Item,The Code Assessment GI 2013,,"Business, Finance, and Accountancy",,0.7233952
Item,The Code GI 2013,,Cannot be determined,,Score < threshold
Item,SafeCatch Review GI,,Cannot be determined,,Score < threshold
Item,SALC Lender ISLAND Oct 4 2007,,"Business, Finance, and Accountancy",,0.93700576
Item,RSA Animate:  Drive,,Cannot be determined,,Score < threshold
Item,Service Pro Cert YT MNLD Jul 2013,,Cannot be determined,,Score < threshold
Item,SALC Lender MAINLAND Oct 9 2007,,"Business, Finance, and Accountancy",,0.9915228
Item,Service Pro Cert YT ISL Jul 2013,,Cannot be determined,,Score < threshold
Item,LFMFM and Insurance Workshop for All Retail Branch Sales Staff MLD May 23 (AM) 2012,,insurance,,0.71212125
Item,Security Officers Wkshp MNLD Sep 2013,,security,,0.99532557
Item,Worldsource Dataphile Training Workshop,"This course is for All Mutual Fund Licensed Advisors (including MMS)

Provide Advisors with interactive, hand's-on Dataphile system training (Navigating Dataphile, Advisor Dashboard, Portfolio Review, Opening New Plans, Creating Orders & Generating Reports).",,Investments,Score < threshold
Item,SALC Lender MAINLAND Oct 10 2007,,"Business, Finance, and Accountancy",,0.9842009
Item,Security Officers Wkshp ISL Sep 2013,,security,,0.9952467
Item,Service Pro Cert MNLD Aug 2013,,Cannot be determined,,Score < threshold
Item,SALC Lender MAINLAND Oct 11 2007,,"Business, Finance, and Accountancy",,0.9839558
Item,Personal Membership Products Assessment v2,,"Business, Finance, and Accountancy",,0.2582469
Item,Risk Management Assessment v2,,trade life cycle,,keyword match
Item,Rupi Suchdev-Coaching Session,,Cannot be determined,,Score < threshold
Item,"Building Business Customer Relationships Workshop MNLD Sept 10, 2013",,business,,0.8428881
Item,"Building Business Customer Relationships Workshop ISLD September 13, 2013",,business,,0.86373305
Item,Seminar,,Cannot be determined,,Score < threshold
Item,"Coast Business Banking Products Workshop MNLD September 25, 2013",,business,,0.5042813
Item,Compliance Dataphile Training Workshop,"This course is intended for the Coast Compliance Team

This two hour course will provide the Coast Compliance Team the training for the Dataphile Desktop Application system.  ",regulatory,,0.99674475
Item,"Coast Business Banking Products Workshop ISLD October 7, 2013",,business,,0.5452616
Item,Systems Analysis and Design,,Cannot be determined,,Score < threshold
Item,Systems Analysis and Design,,Cannot be determined,,Score < threshold
Item,Mortgage Credit Basics MNLD Sep 2013,,credit,,0.5903437
Item,Mortgage Credit Basics ISL Sep 2013,,credit,,0.626549
Item,CALMS MNLD Oct 2013,,Soft Skills,,0.32050392
Item,Security MNLD Nov 2013,,security,,0.99537045
Item,Security Officers Wkshp MNLD Oct 2013,,security,,0.9945938
Item,Security Officers Wkshp ISL Oct 2013,,security,,0.99437016
Item,Accounting for the Manager,,accounting,,0.97401005
Item,In Branch Serv Pro Development - Train the Trainer ISL Nov 2013,,Cannot be determined,,Score < threshold
Item,In Branch Serv Pro Development - Train the Trainer MNLD Nov 2013,,Cannot be determined,,Score < threshold
Item,CALMS,,Cannot be determined,,Score < threshold
Item,CALMS,,Cannot be determined,,Score < threshold
Item,"Business Membership Opening Workshop MNLD September 24, 2013",,business,,0.9024984
Item,"Business Membership Opening Workshop ISLD October 2, 2013",,business,,0.9269978
Item,AMLATF Policy 2013,,Cannot be determined,,Score < threshold
Item,mycoast Content Technical Training Workshop MNLD Nov 2013,,public relations,,0.80685693
Item,Mutual Fund 90-DAY Development Plan Launch Workshop ISL Oct2013,,"Business, Finance, and Accountancy",,0.996415
Item,Mutual Fund 90-DAY Development Plan Launch Workshop MNLD Oct2013,,"Business, Finance, and Accountancy",,0.99616015
Item,Recruitment and Selection - HRMG 3305,,recruiting,,0.9922748
Item,"Personal Profiles, Memberships & Accts Assessment v2",,"Business, Finance, and Accountancy",,0.902106
Item,The Clean Desk Principle,"All Coast Capital Savings employees are required pass this course with a score of 100%. In this 5 minute course you will learn:


	What The Clean Desk Principle is and how you can apply it
	Best practices to reduce the risk of information loss or leakage",,Information Security,Score < threshold
Item,Social Networks,"All Coast Capital Savings employees are required pass this course with a score of 100%. In this 5 minute course, you will learn:


	Tactics used by fraudsters and cybercriminals on social network
	Best practices for protecting personal information",social media,Information Security,0.6754904
Item,Responsible Use of the Internet at Work,"All Coast Capital Savings employees are required pass this course with a score of 100%. In this 5 minute course, you will learn:

What the acceptable and appropriate use and best practices are for using the internet at work.",financial markets,Information Security,0.60805184
Item,Personal Membership Products Assessment v3,,"Business, Finance, and Accountancy",,0.9806209
Item,Estates Assessment v2,,"Business, Finance, and Accountancy",,0.9365365
Item,"Business Profiles, Memberships & Accts Assessment v2",,business,,0.99574643
Item,Core Banking Development Final Assessment v2,,banking,,0.9683221
Item,Service Pro Cert MNLD Oct 2013,,Cannot be determined,,Score < threshold
Item,Provincial Instructors Diploma Program 3101,,Law,,0.80440754
Item,Mutual Fund Conversation Skill-Builder Workshop MNLD Oct2013,,"Business, Finance, and Accountancy",,0.3039855
Item,Mutual Fund Conversation Skill-Builder Workshop ISL Nov2013,,"Business, Finance, and Accountancy",,0.96522987
Item,Global Risk Management CRA Designation,,trade life cycle,,keyword match
Item,Economics,,economics,,0.98781013
Item,Provincial Instructors Diploma Program 3106,,Law,,0.8764611
Item,MF Compliance and EWMS Workshop,"This course is intended for: the Mutual Fund Development Plan Cohort 
In this 1 day course, participants will learn how Coast Capital partners with Worldsource and the EWMS system.  The workshop will cover technical processes such as navigating EWMS, inputting new clients and processing transactions.  Participants will also learn about client, plan and registration types and the trade processing workflow and the role & partnership of Compliance & Investment Operations.  The participants will be fully versed and able to meet the compliance regulations of investments and will be confident with the system used to create  & sell our LFMFM  product.
Prerequisite: Active participation in the Mutual Fund Licensing Development Plan cohort. 
",regulatory,Investments,0.99490094
Item,Core Banking Development Final Assessment v3,,banking,,0.96965414
Item,Estates Assessment v3,,"Business, Finance, and Accountancy",,0.93306595
Item,Provincial Instructors Diploma Program 3103,,Law,,0.8764611
Item,Provincial Instructors Diploma Program 3102,,Law,,0.80604464
Item,Insights MAINLAND July 2007,,Cannot be determined,,Score < threshold
Item,Provincial Instructors Diploma Program 3104,,Law,,0.8764611
Item,Provincial Instructors Diploma Program 3105,,Law,,0.8297274
Item,Provincial Instructors Diploma Program 3107,,Law,,0.8764611
Item,The Service Pro's Role in Selling Help MNLD Oct 2013,,sales,,0.7077404
Item,Teamwork Skills - BUSA 2705,,soft skills,,0.9982515
Item,CDOs,,"Business, Finance, and Accountancy",,0.3232412
Item,MF Investment Conversation Workshop,"This course is intended for the Mutual Fund Development Plan Cohort 
Participants will build their understanding of our internal and external partnerships and deepen the Help Me Tomorrow conversation using scenario-based role plays. You’ll learn to:
•	Connect the Money Chat to deeper GROW conversations and investment tools.
•	Identify how and when to refer investment conversations.
•	Educate members about our SEI LFMFM product to continue to sell help, not products.
•	Adhere to compliance requirements.
Prerequisite: Active participation in the Mutual Fund Licensing Development Plan cohort. 

",investment,Investments,0.9952306
Item,The Service Pro's Role in Selling Help ISL Nov 2013,,sales,,0.7497382
Item,Lending in a SME Market MNLD Nov 2013,,lending,,0.98611814
Item,Lending in a SME Market Day1,,lending,,0.9772907
Item,How All Staff Can Help Our Cost of Funds Challenge,,"Business, Finance, and Accountancy",,0.47197145
Item,Lending in a SME Market Day2,,lending,,0.98070854
Item,Lending in a SME Market Day3,,lending,,0.9766475
Item,Lending in a SME Market MNLD Nov 2013,,lending,,0.98611814
Item,Lending in a SME Market Day1,,lending,,0.9772907
Item,Lending in a SME Market Day2,,lending,,0.98070854
Item,Organizational Behaviour - ORGB 1105,,"Business, Finance, and Accountancy",,0.44222647
Item,Lending in a SME Market Day3,,lending,,0.9766475
