Entity Type,Title,Description,Topic,Subject Area,Score
Item,FME - Swot Analysis,,"Business, Finance, and Accountancy",,0.40057567
Item,FME - Top 5 Business Strategy Tools,,business strategy,,0.6884241
Item,FME - Top 5 Tools to Gain a Competitive Advantage,,Cannot be determined,,Score < threshold
Item,Freedom of Information Act - Elearning,,Cannot be determined,,Score < threshold
Item,Freedom Of Information Act - Factsheet,,Cannot be determined,,Score < threshold
Item,Freedom Of Information Act - Infographic,,Information Technology,,0.3119139
Item,Fire prevention - Infographic,,workplace safety,,0.9084056
Item,Five rules of goal setting,,"Business, Finance, and Accountancy",,0.72391856
Item,Fire safety awareness,,workplace safety,,0.99931836
Item,Fire safety - Infographic,,workplace safety,,0.9724803
Item,Flexible working and work life balance,,financial accounting,,0.8182364
Item,Fire Warden Essentials - E-Learning,,workplace safety,,0.5760284
Item,Fire Warden Essentials - Infographic,,workplace safety,,0.7330734
Item,Fire Warden Essentials - Workbook,,workplace safety,,0.58190006
Item,Generational Challenges In The Workplace,,Cannot be determined,,Score < threshold
Item,Guernsey International Legal Association Website,,legal,,0.99382764
Item,Growth Mindset - How you can fulfil your potential by Carol Dweck,,"Art, Design & Media",,0.25744727
Item,Getting Motivation Right,,Cannot be determined,,Score < threshold
Item,Coaching essentials elearning,,soft skills,,0.8311574
Item,Goal setting needs to be a partnership,,Cannot be determined,,Score < threshold
Item,Guide to conducting investigations,,Safety and Security,,0.7052294
Item,Growth vs Fixed Mindset,,financial management,,0.8335182
Item,Holidays and holiday pay,,"Business, Finance, and Accountancy",,0.6285596
Item,Health & Wellbeing - Handout,,"Medicine, Health, and Fitness",,0.85021627
Item,How do I blog,,"Business, Finance, and Accountancy",,0.6298735
Item,How do I become a better public speaker,,public relations,,0.7318589
Item,How do I create an infographic,,Cannot be determined,,Score < threshold
Item,How do I film my own video,,"Art, Design & Media",,0.9809554
Item,How do I give feedback,,feedback,,0.9954672
Item,How do I have difficult conversations,,soft skills,,0.99723333
Item,How do I have effective conversations,,soft skills,,0.7684464
Item,How do I hold effective meetings,,"Business, Finance, and Accountancy",,0.865803
Item,How do I make powerful presentations,,Cannot be determined,,Score < threshold
Item,How do I podcast,,podcast,,0.9208763
Item,How do I use storytelling,,storytelling,,0.96083707
Item,Healthy Eating - Handout,,Cannot be determined,,Score < threshold
Item,Healthy Eating - Infographic,,Cannot be determined,,Score < threshold
Item,Handling large scale collective redundancies,,Cannot be determined,,Score < threshold
Item,Human Resource Essentials - Key Insights,,human resource management,,0.9683201
Item,How Situational Leadership Works,,leadership,,0.99825126
Item,Human Spider - Team Building,,team dynamics,,0.90358293
Item,How to be a negotiation superhero infographic,,negotiation,,0.9983929
Item,How To Deal With Your Manager,,management,,0.85013866
Item,How to maintain a healthy cash flow - elearning,,financial management,,0.9878059
Item,How to maintain a healthy cash flow - key insights,,financial management,,0.98034334
Item,How To Overcome Procrastination,,Soft Skills,,0.2520994
Item,How to shoot good iPhone video,,iphone,,0.8918459
Item,How to Stop Worrying and Start Living by Dale Carnegie,,Cannot be determined,,Score < threshold
Item,How to use a fire extinguisher - Infographic,,workplace safety,,0.99886394
Item,Handling TUPE Transfers,,Cannot be determined,,Score < threshold
Item,How to Win Friends and Influence People by Dale Carnegie,,soft skills,,0.9902772
Item,Health work and wellbeing,,"Medicine, Health, and Fitness",,0.9152971
Item,Influencing and Persuasion Skills,,soft skills,,0.9980508
Item,ICS Coaching Booklet,,soft skills,,0.63315
Item,ICS Coach Profile,,"Business, Finance, and Accountancy",,0.60664654
Item,IDCF - Adapting and Connecting Exercise,,Cannot be determined,,Score < threshold
Item,IDCF - Activities To Develop Personal Effectiveness,,Cannot be determined,,Score < threshold
Item,Internet Marketing,,"Business, Finance, and Accountancy",,0.6386077
Item,Institute of Chartered Secretaries and Administrators Website,,Cannot be determined,,Score < threshold
Item,Institute of Directors Website,,Cannot be determined,,Score < threshold
Item,Institute of Directors Learning Portal,,Cannot be determined,,Score < threshold
Item,In Pursuit Of World Class Excellence,,Cannot be determined,,Score < threshold
Item,Interview Skills - E-Learning,,soft skills,,0.79815495
Item,Interview Skills - Factsheet,,Soft Skills,,0.46317518
Item,Income statements made simple - elearning,,financial accounting,,0.9369323
Item,Income statements made simple - key insights,,financial accounting,,0.9509908
Item,Insights Team Effectiveness Exercise - ABC Value To The Team,,team dynamics,,0.70691556
Item,Insights Team Effectiveness Exercise - Assessing The Four Pillars,,"Business, Finance, and Accountancy",,0.29825366
Item,Insights Team Effectiveness Exercise - Creating A Framework For Success,,"Art, Design & Media",,0.44295803
Item,Insights Team Effectiveness Exercise - Discovering Our Strengths and Weaknesses,,Humanities (Social sciences),,0.49973515
Item,Insights Team Effectiveness Exercise - Focus 6 Questions On Goals,,"Art, Design & Media",,0.40899178
Item,Insights Team Effectiveness Exercise - Name That Colleague Communication Do's and Don'ts,,communications,,0.99416465
Item,Insights Team Effectiveness Exercise - Team Wheel Feedback,,feedback,,0.9591543
Item,Insights Team Effectiveness Exercise - Unfolding Feedback,,feedback,,0.99229324
Item,Insights Team Effectiveness Exercise - Year In Review,,"Art, Design & Media",,0.38507304
Item,Insights Team Effectiveness Model,,team dynamics,,0.6358996
Item,Insights Team Effectiveness - Team Wheel 8 Types,,Humanities (Social sciences),,0.37767464
Item,Introduction To Insights Discovery Colours,,Cannot be determined,,Score < threshold
Item,Introduction to Project Management - E-Learning,,project management,,0.5955308
Item,Introduction to Project Management - E-Learning,,project management,,0.5955308
Item,Kotter's 8 Steps to Change,,change management,,0.688978
Item,Key drivers of employee engagement,,human resource management,,0.9648121
Item,Kotter's eight-step change diagram,,Humanities (Social sciences),,0.43806994
Item,Kick the Habit - Infographic,,"Business, Finance, and Accountancy",,0.31614143
Item,Leadership - Core leadership theories video,,leadership,,0.99905163
Item,Law For Business Students,,legal,,0.5604467
Item,Leadership - Lewin's leadership styles video,,leadership,,0.9986766
Item,Legal responsibilities,,legal,,0.99609274
Item,Legal responsibilities key insights,,legal,,0.99517596
Item,Learn to Remember by Dominic O'Brien,,Cannot be determined,,Score < threshold
Item,Management 101 - Creativity Essentials,,management,,0.5801192
Item,McKinsey 7-S Framework,,Cannot be determined,,Score < threshold
Item,Managing attendance and employee turnover,,human resource management,,0.8460711
Item,Mediation an approach to resolving workplace issues,,workplace safety,,0.7601837
Item,Management Briefs,,management,,0.9941901
Item,Managing Stress,,stress management,,0.9579152
Item,Managing bereavement in the workplace,,Cannot be determined,,Score < threshold
Item,Managing creativity,,creativity and innovation,,0.9516449
Item,Managing conflict at work,,soft skills,,0.9919776
Item,Micro Class - Doublethink - Mindset,,Cannot be determined,,Score < threshold
Item,Micro Class - Dealing with Stress,,stress management,,0.9680862
Item,Micro Class - How To Be Happy,,"Art, Design & Media",,0.62055165
Item,Micro Class - How to be more influential,,Cannot be determined,,Score < threshold
Item,Micro Class - How To Stay Motivated - Mastery,,Cannot be determined,,Score < threshold
Item,Micro Class - Left Hook - Resilience,,Cannot be determined,,Score < threshold
Item,Managing Change - Workbook,,change management,,0.7976292
Item,Mental Health - Fact Sheet,,mental health,,0.8667274
Item,Manage meeting personalities - elearning,,"Business, Finance, and Accountancy",,0.3458986
Item,Managing Oneself by Peter Drucker,,Cannot be determined,,Score < threshold
Item,Motivation Skills,,soft skills,,0.93420607
Item,Managing perception,,Cannot be determined,,Score < threshold
Item,Mobile Phones and Driving,,"Art, Design & Media",,0.28323928
Item,Man's Search For Meaning by Viktor Frankl,,Cannot be determined,,Score < threshold
Item,Modern Slavery - Handout,,Cannot be determined,,Score < threshold
Item,Modern Slavery - Infographic,,Cannot be determined,,Score < threshold
Item,Meeting squad - infographic,,Cannot be determined,,Score < threshold
Item,Management tips for review and appraisal meetings,,management,,0.9953447
Item,4Cs Infographic,,Cannot be determined,,Score < threshold
Item,Making the right decision,,decision making,,0.96895254
Item,Manager Tools Website,,management,,0.90116656
Item,Managing Your Career,,career development,,0.87133294
Item,Motivating your employees in a time of change,,soft skills,,0.98136985
Item,Maximising Your Potential,,Cannot be determined,,Score < threshold
Item,Negotiation and Influencing - E-Learning,,negotiation,,0.9725513
Item,Negotiation and Influencing - Workbook,,negotiation,,0.98088074
Item,Networking,,networking,,0.95900184
Item,Negotiating Sales,,negotiation,,0.5933412
Item,Non-verbal conversations,,soft skills,,0.62968904
Item,"Our Changing Climate, Past, Present and Future",,Cannot be determined,,Score < threshold
Item,Overcome the fear of public speaking,,soft skills,,0.99416167
Item,Part 1 - Welcome to How to Recruit Staff,,"Business, Finance, and Accountancy",,0.62396806
Item,Part 2 - Writing a Position Description,,writing,,0.9836284
Item,Part 3 - Writing and Posting the Advertisement,,writing,,0.9874791
Item,Part 7 - Reference Checking,,"Business, Finance, and Accountancy",,0.64274764
Item,Part 8 - Offer and Employment Contract,,contract,,0.97772217
Item,Productivity and Time Management - Workbook,,time management,,0.60459167
Item,Personal Confidence and Motivation,,Soft Skills,,0.67315286
Item,PCI DSS - Factsheet,,"Art, Design & Media",,0.40840328
Item,PCI DSS - Infographic,,Cannot be determined,,Score < threshold
Item,Payment Card Industry Security,,security,,0.78549993
Item,Project Development and Testing - Factsheet,,project management,,0.66868716
Item,Project Design - Factsheet,,Cannot be determined,,Score < threshold
Item,PDP Managers Toolkit,,Cannot be determined,,Score < threshold
Item,Prevent Discrimination Support Equality,,harassment,,0.590497
Item,Performance Management,,performance management,,0.6866086
Item,Perfect Presentations,,Cannot be determined,,Score < threshold
Item,Personal goal setting using SMART,,Cannot be determined,,Score < threshold
Item,Project highlight report support document,,Information Technology,,0.26910418
Item,Project initiation support document,,Information Technology,,0.35405004
Item,Project management checklist,,project management,,0.60683954
Item,Project Management - Conducting a Risk Assessment For Projects,,project management,,keyword match
Item,Project Management - Feasibility Studies,,project management,,0.6070899
Item,Project Management - Kotter's 8-Step Change Model video,,project management,,keyword match
Item,Project Management - Kurt Lewin's Unfreeze-Change-Refreeze Theory video,,project management,,0.691343
Item,Project Management - Planning complex projects with Gantt Charts video,,project management,,0.64918065
Item,Project Management - Participating in Projects,,project management,,0.65666425
Item,Project Management - Stakeholder Analysis video,,project management,,0.5706415
Item,Project Management - Writing an Invitation to Tender,,project management,,keyword match
Item,Project management with Google apps,,project management,,0.53847176
Item,Process of Driving High Performing Teams,,Humanities (Social sciences),,0.5831244
Item,Project Preparation - E-Learning,,project management,,0.658852
Item,Project Preparation - Factsheet,,financial management,,0.60732424
Item,Promoting positive mental health at work,,mental health,,0.95817196
Item,Principles for effective communication,,communications,,0.99820375
Item,Project report support document,,Information Technology,,0.27166426
Item,Project Strategy & Business Case - Infographic,,business strategy,,0.86294085
Item,Problem Solving - Cause And Effect Analysis - How to Create Fishbone Diagrams video,,problem solving,,0.98515236
Item,Problem Solving - How to use Flow Charts to show how processes work video,,problem solving,,0.9964395
Item,Problem Solving - Root Cause Analysis video,,problem solving,,0.9932902
Item,Problem Solving - The Simplex Problem video,,problem solving,,0.9977673
Item,Personal SWOT analysis,,financial management,,0.5217151
Item,Questioning techniques and skills,,soft skills,,0.89439017
Item,Risk - Business Continuity Planning for Major Disruptions,,business,,keyword match
Item,Race discrimination key points for the workplace,,harassment,,0.6874217
Item,Recruitment Essentials,,recruiting,,0.99047524
Item,Recruitment Essentials - Key Insights,,recruiting,,0.9922283
Item,Risk - Health and Safety - Fire Precautions Planning,,health and safety,,keyword match
Item,Risk - Health and Safety - Managing the Process,,health and safety,,keyword match
Item,Risk - Health and Safety - Undertaking a Risk Assessment,,health and safety,,keyword match
Item,RIDDOR Handout,,Cannot be determined,,Score < threshold
Item,RIDDOR Infographic,,Cannot be determined,,Score < threshold
Item,Risk Management - A Guide For Managers (CMI),,trade life cycle,,keyword match
Item,Risk management support document,,trade life cycle,,keyword match
Item,Religion or belief and the workplace,,harassment,,0.7517281
Item,Risk - Resolving Commercial Disputes,,commercial,,0.6671305
Item,Risk - Risk Management,,trade life cycle,,keyword match
Item,Recruiting staff,,recruiting,,0.99226534
Item,Risk - Spotting Fraud,,fraud,,keyword match
Item,Right to Work - Factsheet,,"Art, Design & Media",,0.375383
Item,Right to Work - Infographic,,Cannot be determined,,Score < threshold
Item,Running Effective Meetings,,"Business, Finance, and Accountancy",,0.6192569
Item,Report writing,,writing,,0.9858477
Item,Support & Benefits Realisation - Fact Sheet,,financial accounting,,0.70003676
Item,Safeguarding Adults - E-Learning,,Cannot be determined,,Score < threshold
Item,Safeguarding Adults - Fact Sheet,,financial accounting,,0.68741804
Item,Stakeholder analysis video,,financial management,,0.55609524
Item,Stress at work,,stress management,,0.9816996
Item,Self Confidence At Work,,Cannot be determined,,Score < threshold
Item,Safeguarding Children - Fact Sheet,,financial accounting,,0.74221003
Item,Stakeholder communications - worksheet,,communications,,0.9984211
Item,Sex discrimination key points for the workplace,,harassment,,0.76671505
Item,Shale Gas and Fracking: the Politics and Science,,politics,,keyword match
Item,Stay Hydrated - Infographic,,Soft Skills,,0.6404775
Item,Stakeholder interest template,,finance,,0.88237756
Item,Situational Leadership,,leadership,,0.9984285
Item,Stress Management - Anger Management video,,management,,0.51842934
Item,Strategy - Mission and Vision Statements video,,financial accounting,,0.5836079
Item,Stress Management - Build your self-confidence video,,management,,keyword match
Item,Stress Management - Curing perfectionism (adaptive and maladaptive) video,,management,,keyword match
Item,Social Media Awareness - Handout,,social media,,0.9427843
Item,Specsavers Meeting Toolkit,,"Business, Finance, and Accountancy",,0.34538594
Item,Stress Management - The ABC Technique of thinking more optimistically video,,management,,0.7020866
Item,"Stress Management - Thought awareness, rational thinking, and positive thinking video",,management,,0.7867414
Item,Sexual orientation discrimination key points for the workplace,,harassment,,0.99016273
Item,Shared parental leave - A good practice guide for employers and employees,,"Art, Design & Media",,"Score < threshold, but title > 7, so getting best match"
Item,Stakeholder plan template,,Soft Skills,,0.32628518
Item,Stakeholder register template,,Cannot be determined,,Score < threshold
Item,"Sustainability, Society and You",,sustainability,,0.99259275
Item,Starting staff induction,,"Business, Finance, and Accountancy",,0.70637655
Item,Stepping Stones - Team Building,,team dynamics,,0.99778193
Item,Stakeholders scenario training - Workbook,,financial management,,0.8856905
Item,"Strategy - SWOT Analysis - Strengths, Weaknesses, Opportunities and Threats video",,"Business, Finance, and Accountancy",,0.9893141
Item,Strategy - The 4Ps of Marketing Mix video,,sales & marketing,,0.6668281
Item,"Strategy - The Boston Matrix - Identifying your cash cows, dogs, question marks, and stars video",,financial management,,0.7357175
Item,Successful Time Management,,time management,,0.67687684
Item,Start to Stop Smoking - Infographic,,Cannot be determined,,Score < threshold
Item,Supportive Leadership,,leadership,,0.99580055
Item,Spiders Web - Team Building,,team dynamics,,0.9978313
Item,The 4C's of Mental Strength Video,,Cannot be determined,,Score < threshold
Item,The 4 stages of change - fact sheet,,"Business, Finance, and Accountancy",,0.4150548
Item,The 4 ways to navigate change - fact sheet,,financial accounting,,0.5883175
Item,The 5 common reasons people resist change - fact sheet,,financial accounting,,0.7105612
Item,FME - Top 5 Problem Solving Tools,,problem solving,,0.99627614
Item,The 7C's of Communication,,communications,,0.9980514
Item,Training & Business Readiness - Fact Sheet,,business,,0.98378986
Item,The accounting equation - elearning,,accounting,,0.98417723
Item,Transactional Analysis Part 1 - Ego States Video,,"Business, Finance, and Accountancy",,0.31435797
Item,Transactional Analysis Questionnaire and Scoring,,Cannot be determined,,Score < threshold
Item,The balance sheet explained - elearning,,financial accounting,,0.97536975
Item,The cash flow statement - elearning,,financial management,,0.9952159
Item,The cash flow statement - key insights,,financial management,,0.99448013
Item,The Connected Team - Evaluation Form,,Humanities (Social sciences),,0.3814918
Item,Team CV - Team Building,,team dynamics,,0.9981629
Item,Telephone etiquette - infographic,,etiquette,,0.9546612
Item,Telephone etiquette - workbook,,etiquette,,0.9432254
Item,The Floating Stick - Team Building,,team dynamics,,0.9973779
Item,The GROW model at work,,Cannot be determined,,Score < threshold
Item,The GROW model in action,,Cannot be determined,,Score < threshold
Item,The balance sheet explained - key insights,,financial accounting,,0.9800795
Item,START HERE - The Learner Journey for Advanced Project Management,,project management,,keyword match
Item,The Law Society Website,,legal,,0.9958264
Item,The Law Society Learning Portal,,legal,,0.9961894
Item,Time Management - 15 Secrets Successful People Know by Kevin Kruse,,time management,,0.6267316
Item,Team Management - Avoiding micromanagement video,,management,,0.89120275
Item,Team Management - Building an effective team video,,management,,0.64127105
Item,Time Management - Become exceptionally well organized with Action Programs video,,time management,,0.71635485
Item,"Team Management - Forming, Storming, Norming, and Performing - Bruce Tuckman's video",,management,,0.9290771
Item,Team Management - GROW model coaching video,,management,,0.86765325
Item,Team Management - How to deal with poor performance video,,management,,0.89587903
Item,Time Management - How to improve your concentration and focus at work video,,time management,,keyword match
Item,Time Management - How to organize yourself at work video,,time management,,keyword match
Item,Team Management - Team building activities and exercises for work video,,management,,0.61005014
Item,Termination of Employment,,"Business, Finance, and Accountancy",,0.68203723
Item,Termination of Employment - Key Insights,,"Business, Finance, and Accountancy",,0.6192184
Item,The Power of Now by Eckhart Tolle,,Information Technology,,0.3118764
Item,The Road Less Traveled by M. Scott Peck,,Information Technology,,0.2891967
Item,The right to request flexible working,,Cannot be determined,,Score < threshold
Item,Thinking Strategically,,critical thinking,,0.8025642
Item,Tangles - Team Building,,team dynamics,,0.99723476
Item,The Team Bus - Team Building,,team dynamics,,0.997338
Item,TUPE Changes 2014,,Cannot be determined,,Score < threshold
Item,Team Working Excellence - E-Learning,,Humanities (Social sciences),,0.49617058
Item,The Way I See It - Team Building,,team dynamics,,0.9972727
Item,Unconscious Bias - E-Learning,,Cannot be determined,,Score < threshold
Item,Unconscious Bias - Workbook,,Cannot be determined,,Score < threshold
Item,Vulnerable Customers,,Cannot be determined,,Score < threshold
Item,Vulnerable Customers - Workbook,,Information Technology,,0.70542574
Item,Workplace Bullying and Harassment - Handout,,harassment,,0.96978116
Item,Workplace Bullying and Harassment - Infographic,,harassment,,0.980375
Item,WeLEAD.com Website,,Cannot be determined,,Score < threshold
Item,What Is Equality and Diversity - Infographic,,Humanities (Social sciences),,0.2613687
Item,What Makes a Team - Team Building,,team dynamics,,0.9964527
Item,Your body language shapes who you are,,presentation,,0.95150316
Item,Hersey-Blanchard situational leadership theory,,leadership,,0.99594057
Item,Importance of Training,,Humanities (Social sciences),,0.78499585
Item,ACAS Case Study - Tackling attendance management and discipline,,management,,0.92292446
Item,Front Line Managers - E-Guide,,Cannot be determined,,Score < threshold
Item,Change Management Masterclass,,change management,,0.53308576
Item,Certified Scum Product Owner - CSPO,,"Art, Design & Media",,0.7114437
Item,Demand and Delivery Away Day (including DISC session),,Cannot be determined,,Score < threshold
Item,Certificate IV Optical Technology,,Cannot be determined,,Score < threshold
Item,Puppet Fundamentals Training,,Humanities (Social sciences),,0.7669834
Item,Puppet Practitioner Training,,Humanities (Social sciences),,0.8214684
Item,RH7 Overview,,Cannot be determined,,Score < threshold
Item,RH7 Overview,,Cannot be determined,,Score < threshold
Item,Puppet Fundamentals,,Cannot be determined,,Score < threshold
Item,RH7 Overview,,Cannot be determined,,Score < threshold
Item,iSQL Certified Agile Essentials,,agile,,0.99465406
Item,PMO Leadership Summit,,leadership,,0.9983808
Item,NZ Employment Law Seminar,,legal,,0.99659437
Item,Provide First Aid,,first aid,,0.9878221
Item,Certified Agile Essentials,,agile,,0.99464947
Item,Managing Change Masterclass,,change management,,0.85907686
Item,Excel - Essential Skills,,microsoft office,,0.998237
Item,Excel - Timesaving Features,,microsoft office,,0.998365
Item,Formatting in Word,,microsoft office,,0.9927105
Item,Powerpoint - Intermediate,,microsoft office,,0.99860543
Item,Business Writing Skills,,business writing,,keyword match
Item,First Aid Refresher Training,,first aid,,0.9975655
Item,LDP - Leadership Essentials,,leadership,,0.9984969
Item,OHS Refresher Training,,Cannot be determined,,Score < threshold
Item,Business Writing Skills,,business writing,,keyword match
Item,Effective Speaking,,soft skills,,0.9937536
Item,Global B2B Meeting,,business-to-business,,0.92209584
Item,Business Writing Skills,,business writing,,keyword match
Item,Arbinger Foundation Day 1,,Cannot be determined,,Score < threshold
Item,Bespoke Finance Training for BDMs,,finance,,0.9946355
Item,Managing Change Masterclass,,change management,,0.85907686
Item,Introduction to Optics,,Cannot be determined,,Score < threshold
Item,Project Management Essentials,,project management,,0.5523906
Item,Assertiveness in the workplace,,soft skills,,0.9929247
Item,Global Induction,,Cannot be determined,,Score < threshold
Item,Effective Time Management,,time management,,0.71053797
Item,Executive Personal Assistant,,Cannot be determined,,Score < threshold
Item,Microsoft Word 2010: Intermediate,,microsoft office,,0.9980579
Item,Touch Typing,,Information Technology,,0.6320199
Item,Microsoft Word Introduction,,microsoft office,,0.99671423
Item,The Minute Taker's Workshop,,Cannot be determined,,Score < threshold
Item,Bespoke Presentation Coaching,,Soft Skills,,0.443435
Item,Recruitment Techniques Masterclass,,recruiting,,0.9927845
Item,Resilience and Engagement,,"Business, Finance, and Accountancy",,0.6096886
Item,NZ Employment Law Seminar,,legal,,0.99659437
Item,Effective Performance Reviews,,performance management,,0.9952342
Item,Workplace Investigations Workshop,,Cannot be determined,,Score < threshold
Item,Change Management Masterclass,,change management,,0.53308576
Item,Emotional Intelligence Essentials,,emotional intelligence,,0.94383115
Item,DISC Accreditation Training,,Humanities (Social sciences),,0.32814977
Item,Taxation and Payroll Seminar,,Cannot be determined,,Score < threshold
Item,TAPS Terminations Workshop,,soft skills,,0.8373885
Item,Change Management Masterclass,,change management,,0.53308576
Item,Contact Officer Training,,Humanities (Social sciences),,0.8100938
Item,Excel Advanced - Level 2,,microsoft office,,0.99882907
Item,ADMA Data Day,,Information Technology,,0.8464448
Item,Effective Performance Reviews,,performance management,,0.9952342
Item,Provide First Aid,,first aid,,0.9878221
Item,Certificate IV Optical Technology,,Cannot be determined,,Score < threshold
Item,Certificate IV Optical Technology,,Cannot be determined,,Score < threshold
Item,Lean Leadership Masterclass,,leadership,,0.9976987
Item,Ready to Serve (Retail Training),,retail,,0.995059
Item,InDesign (External workshop),,adobe indesign,,0.97460157
Item,TAPS Workplace Review,,soft skills,,0.74652165
Item,TAPS Workplace Review,,soft skills,,0.74652165
Item,Managing Change Masterclass,,change management,,0.85907686
Item,Introduction to Optics,,Cannot be determined,,Score < threshold
Item,Essential Management Skills,,management,,0.9972228
Item,Leadership Journey,,leadership,,0.99710816
Item,Performance Management,,performance management,,0.6866086
Item,Managing for Success,,Cannot be determined,,Score < threshold
Item,Store Experience Program,,Cannot be determined,,Score < threshold
Item,Change Management Foundation,,management,,0.5237405
Item,Project Manager Fundamentals,,project management,,0.94275147
Item,Arbinger Foundation Day 1,,Cannot be determined,,Score < threshold
Item,Resilience and Engagement,,"Business, Finance, and Accountancy",,0.6096886
Item,Drafting Everyday Contracts,,Cannot be determined,,Score < threshold
Item,Ready to Serve (Retail Induction),,retail,,0.99681973
Item,Change Management Masterclass,,change management,,0.53308576
Item,BA Essentials Master Class,,Information Technology,,0.6683127
Item,Certified Scum Product Owner - CSPO,,"Art, Design & Media",,0.7114437
Item,Communication - Ice Breaker Games and Activities for Meetings video,,communications,,0.9980459
Item,High Performing Teams Module 2 - eLearning,,Cannot be determined,,Score < threshold
Item,How to profit from the positive infographic,,Cannot be determined,,Score < threshold
Item,4Es Action Planning Hints and Tips,,Soft Skills,,0.9311043
Item,4Es Model Overview,,Cannot be determined,,Score < threshold
Item,4Es Personal Action Plan,,Cannot be determined,,Score < threshold
Item,Leading the Connecting Team Evaluation,,leadership,,0.9338337
Item,8 Benefits of Goal Setting,,human resource management,,0.5933732
Item,Dementia Friends videos,,"Art, Design & Media",,0.8612663
Item,Discovery session 1 (Adobe Campaign),,adobe,,0.93973905
Item,ACAS Learning - Mental Health Awareness for Employers,,mental health,,0.9647981
Item,Micro Class - Anxietivity,,Cannot be determined,,Score < threshold
Item,Neuroscience of Alzheimer's - Strategies to help,,neuroscience,,keyword match
Item,Changing a Collection Cycle in Socrates,,Information Technology,,0.28818786
Item,Converting a Scheme in Socrates,,Cannot be determined,,Score < threshold
Item,Create and Undo an Instore Collection,,Information Technology,,0.7000497
Item,Checking Collect and Pay History in Socrates,,Soft Skills,,0.674292
Item,Checking Pack Order Status,,"Business, Finance, and Accountancy",,0.7840692
Item,Connecting to a Store Terminal,,Cannot be determined,,Score < threshold
Item,Linking a Fit to a Scheme in Socrates,,Cannot be determined,,Score < threshold
Item,Removing an End Date in Socrates,,Cannot be determined,,Score < threshold
Item,Socrates RRM Policy Document,,Cannot be determined,,Score < threshold
Item,Social Media Awareness - E-Learning,,social media,,0.8105101
Item,Transactional Analysis Part 2 - Games Video,,"Business, Finance, and Accountancy",,0.45326695
Item,Death by PowerPoint,,microsoft office,,0.9976496
Item,Effective presentations,,Cannot be determined,,Score < threshold
Item,Managing presentation nerves,,Soft Skills,,0.82208055
Item,The only 8 ways to start your presentation,,Cannot be determined,,Score < threshold
Item,The Secret Structure of Great Talks,,Cannot be determined,,Score < threshold
Item,FME - Top 5 Strategy Development Tools,,Cannot be determined,,Score < threshold
Item,Risk - Managing Financial Risk,,risk,,0.95496583
Item,Emailogic Guidelines,,Cannot be determined,,Score < threshold
Item,Emailogic - Productivity Training Learner Journey,,customer service,,0.63320917
Item,Emailogic Quick Tip 1 - Let's talk about email,,Cannot be determined,,Score < threshold
Item,Bribery Act - E-Learning,,fraud,,0.9889683
Item,Contact Centre Security Training,,security,,0.98887247
Item,Module 2: Smartcards,,Cannot be determined,,Score < threshold
Item,Module 3: Using Specsavers equipment securely,,test equipment,,0.9169131
Item,Module 4: Clear desk policy,,service desk,,0.763086
Item,Module 5: Social engineering and Third party access,,cybersecurity,,keyword match
Item,Consumer Rights - E-Learning,,"Business, Finance, and Accountancy",,0.85044944
Item,ACAS - Starting staff induction,,"Business, Finance, and Accountancy",,0.7381389
Item,Expedites on a page,,"Art, Design & Media",,0.3085859
Item,Lensmail Delivery: Replacing Packs,,Cannot be determined,,Score < threshold
Item,Live and Work with a Bias Toward Action,,Cannot be determined,,Score < threshold
Item,Practising Mindfulness,,soft skills,,0.99342185
Item,The Success Indicator,,"Business, Finance, and Accountancy",,0.9195501
Item,Social Media Awareness - Infographic,,social media,,0.7920577
Item,Conflict Conversations 7 Step Plan,,soft skills,,0.9915786
Item,Equality and Diversity - The Law - Infographic,,legal,,0.99233913
Item,Project Strategy & Business Case - E-Learning,,business strategy,,0.8870299
Item,Mental Health at Work - E-Learning,,mental health,,0.9692621
Item,Part 4 - Phone Screening,,Cannot be determined,,Score < threshold
Item,Part 6 - Face to Face Interview,,"Business, Finance, and Accountancy",,0.7993181
Item,CM 00 Learner Journey for Understanding Change,,Humanities (Social sciences),,0.50605404
Item,Contact Lens Clinical User Guide,,"Art, Design & Media",,0.75964254
Item,Contact Lens Schemes user guide,,Cannot be determined,,Score < threshold
Item,Connecting to a Store,,Cannot be determined,,Score < threshold
Item,Hazard identification and risk control e-learning,,risk,,0.6874078
Item,Hierarchy of hazard control - Infographic,,workplace safety,,0.7763888
Item,The 6 hazard types - Infographic,,workplace safety,,0.9293141
Item,Our Iceberg is Melting,,Cannot be determined,,Score < threshold
Item,Data protection - elearning,,it security,,keyword match
Item,How to manage performance,,performance management,,0.90581226
Item,Origami Barmy - Team Building,,team dynamics,,0.9969313
Item,Pop Idol - Team Building,,team dynamics,,0.9974974
Item,Parachute - Team Building,,team dynamics,,0.99723476
Item,Play That Tune - Team Building,,team dynamics,,0.9969368
Item,Cash and cash reports User guide,,"Business, Finance, and Accountancy",,0.47272462
Item,Diary User guide,,"Business, Finance, and Accountancy",,0.7019642
Item,Reports User guide,,"Business, Finance, and Accountancy",,0.63561684
Item,Using Date Override Day Edit,,Cannot be determined,,Score < threshold
Item,Changing bank details,,"Art, Design & Media",,0.89408445
Item,Webinar schedule April - July 2016 (PDF),,Cannot be determined,,Score < threshold
Item,ACAS Learning - Managing People,,soft skills,,0.99087405
